item,itemLabel,startDate,endDate,psid
Q13138662,Willem Mees,1863-01-01,1884-01-01,Q13138662-81F3F62A-2337-4F7D-AB2C-0853A7BE0461
Q1375247,Nicolaas Pierson,1885-01-01,1891-01-01,Q1375247-83D52A34-600C-4E8B-B3DC-9B61A09F2797
Q13815873,Marius Holtrop,1946-01-01,1967-01-01,Q13815873-3C93BD5C-C187-4BB6-9FC2-C67BD8526597
Q159844,Wim Duisenberg,1982-01-01,1997-01-01,Q159844-245A96BC-2A8A-4AAC-ADCE-BC2E8EB08A94
Q1847043,Gerard Vissering,1912-01-01,1931-01-01,Q1847043-690B9369-04B0-48DF-9364-EEA4957F552D
Q1947252,Nout Wellink,1997-01-01,2011-01-01,Q1947252-B8FEE477-B0BB-4138-A844-A349E6B0F050
Q2358516,Leonardus Trip,1945-01-01,1946-01-01,Q2358516-AEAEE2A5-D414-4313-AD54-48A6998DE95B
Q2358516,Leonardus Trip,1931-01-01,1941-01-01,Q2358516-FD3A8060-BE7A-4116-BA40-7E57D5E17EF4
Q2574644,Jan Hodshon,1816-01-01,1827-01-01,Q2574644-8314F72D-A574-49E8-99C9-A715D88FCCBE
Q2748330,Paul Iwan Hogguer,1814-01-01,1816-01-01,Q2748330-44609EBE-36E5-4E00-8474-C36481F169D8
Q27645875,Willem Mogge Muilman,1835-01-01,1844-01-01,Q27645875-9FEB4DFA-62F3-470A-8D73-F8958ACD4CB5
Q2793351,Norbertus van den Berg,1891-01-01,1912-01-01,Q2793351-4800E12C-F9F5-4395-BACA-DC9DA78A4347
Q28737229,Jacob Fock,1828-01-01,1835-01-01,Q28737229-88EEEE72-875F-4781-9039-674FA6E40F65
Q28737232,Hendrik Croockewit,1858-01-01,1863-01-01,Q28737232-247D0923-9CB5-4EB7-B113-7515B0197C9F
Q28738390,Abraham Fock,1844-01-01,1858-01-01,Q28738390-C91FE13B-E4E3-4420-8412-6F3FBC0A0685
Q28738393,Jaques Teysset,1827-01-01,1828-01-01,Q28738393-76629B26-319F-47F4-8FDD-5CCEA2D24181
Q380970,Jelle Zijlstra,1967-01-01,1981-01-01,Q380970-90F3FEF5-A81B-47D3-A177-6451178F71BB
Q631864,Klaas Knot,2011-07-01,,Q631864-E046A2B5-49B4-4A28-B19E-AD43E1E9EDE7
Q639329,Meinoud Rost van Tonningen,1941-01-01,1945-01-01,Q639329-C7207F7D-229C-41B5-B452-29BAB6DE374C
